procom,dzcom,pop_2018,var_perc,ivsm,agmax_50,e31_pct,a7,a7_pct,persone_per_abitazione,erecq_txt
068038,San Valentino in Abruzzo Citeriore,1911,-1.444043321299639,98.68678932595388,0.2066,0.0,318,30.171,1.813,entro il 1990
068037,Sant'Eufemia a Maiella,263,-11.74496644295302,97.67492541282984,0.2394,11.652,561,76.016,0.356,entro il 2000
068039,Scafa,3656,-4.642670839853938,97.56647728146078,0.20228571428571426,0.49,229,13.845,2.21,entro il 1980
068040,Serramonacesca,552,-5.641025641025641,103.31289441323503,0.185,3.55,414,63.79,0.851,entro il 1960
068041,Spoltore,19378,4.5255946922703485,99.26507662252979,0.1661,1.709,1029,13.024,2.453,entro il 1990
068042,Tocco da Casauria,2640,-2.9054799558661273,99.67146380058011,0.246,1.959,468,31.622,1.784,entro il 1960
068043,Torre de' Passeri,3045,-3.761061946902655,100.2441390435834,0.2033,0.83,168,12.009,2.177,entro il 1980
068044,Turrivalignani,887,0.681044267877412,100.12754377977302,0.1863,0.0,100,23.419,2.077,entro il 1980
068045,Vicoli,378,-4.060913705583756,103.55839773892868,0.1983,6.954,205,55.108,1.016,entro il 1990
068046,Villa Celiera,652,-12.600536193029491,101.19742733366616,0.1978,3.681,178,34.834,1.276,entro il 1990
067001,Alba Adriatica,12462,7.709593777009507,100.92321799131417,0.1758,0.858,7111,58.565,1.026,entro il 1990
067002,Ancarano,1890,0.5319148936170213,100.00584609501873,0.1764,0.0,149,17.909,2.272,entro il 1990
067003,Arsita,812,-6.8807339449541285,100.00985073766846,0.2084,0.323,106,24.709,1.893,entro il 1980
067004,Atri,10635,-4.2840428404284046,99.60410816524734,0.176,0.466,1174,22.201,2.011,entro il 1980
067005,Basciano,2373,-3.0241111565181855,97.85915753664594,0.1884,1.176,179,16.999,2.254,entro il 1980
067006,Bellante,6997,-2.0439591208175836,101.18019106372371,0.1776,0.627,403,13.353,2.318,entro il 1990
067007,Bisenti,1885,-8.716707021791766,100.94345317567056,0.1887,3.837,262,24.486,1.762,entro il 1960
067008,Campli,7110,-2.01212789415656,98.7960908075924,0.1859,2.785,734,21.074,2.041,entro il 1980
067009,Canzano,1901,-3.109072375127421,99.38729302444894,0.1791,2.322,281,27.712,1.875,entro il 1990
067010,Castel Castagna,490,-0.8097165991902834,98.20927867777,0.1935,4.523,68,27.53,1.984,entro il 1960
067011,Castellalto,7578,3.2003268418902358,100.68649355626285,0.1778,0.839,457,14.643,2.428,entro il 1990
067012,Castelli,1098,-10.294117647058822,99.44740169445116,0.2332,2.455,304,35.597,1.286,entro il 1960
067013,Castiglione Messer Raimondo,2247,-4.585987261146497,102.79681540356569,0.1829,2.462,298,27.14,2.046,entro il 1980
067014,Castilenti,1419,-8.51063829787234,98.48695290333818,0.1778,1.663,188,26.404,1.993,entro il 1990
067015,Cellino Attanasio,2493,-3.3346258239627766,100.31202934376155,0.1812,4.324,297,23.023,1.933,entro il 1980
067016,Cermignano,1591,-10.76836791923724,102.40289627252066,0.185,6.302,341,32.663,1.524,entro il 1970
067017,Civitella del Tronto,4918,-7.504231709610683,100.77029233661113,0.183,2.029,969,32.604,1.655,entro il 1980
067018,Colledara,2151,-3.9303260384100045,98.86670702368001,0.204,1.944,326,27.911,1.842,entro il 1980
067019,Colonnella,3744,-1.109350237717908,99.0461954296262,0.178,1.42,347,19.342,2.087,entro il 2000
067020,Controguerra,2365,-1.82648401826484,102.14334730996167,0.177,4.021,266,22.278,1.981,entro il 1980
067021,Corropoli,5054,5.931670509327185,99.47967363381426,0.1767,1.91,477,21.371,2.264,entro il 1990
067022,Cortino,631,-7.613469985358712,100.10148228094009,0.2531,0.572,435,57.162,0.829,entro il 1990
067023,Crognaleto,1245,-11.951909476661953,101.70211299503589,0.2578,0.865,1362,66.601,0.609,entro il 1980
067024,Fano Adriano,278,-19.88472622478386,95.9310762338463,0.2568,0.0,476,70.414,0.411,entro il 1960
067025,Giulianova,23875,2.962739347938589,99.80876481881754,0.1743,1.693,2200,19.388,2.104,entro il 1980
067026,Isola del Gran Sasso d'Italia,4684,-3.1230610134436403,99.16998117897415,0.2525,0.556,1201,39.3,1.533,entro il 1970
067047,Martinsicuro,15992,3.3008203604418322,101.20139724089098,0.1787,0.787,7385,55.038,1.192,entro il 1990
067027,Montefino,1018,-6.86184812442818,98.75017840596354,0.1797,0.0,242,37.346,1.571,entro il 1980
067028,Montorio al Vomano,8013,-2.2685693377241125,100.44042834955127,0.2361,1.536,509,14.242,2.242,entro il 1980
067029,Morro d'Oro,3593,-1.0465436518865325,99.85544097384383,0.175,1.144,178,12.396,2.502,entro il 1990
067030,Mosciano Sant'Angelo,9316,0.9208103130755065,100.45990155379569,0.1756,1.584,502,13.252,2.459,entro il 2000
067031,Nereto,5342,4.827315541601256,102.12178771617735,0.1757,1.787,387,17.269,2.384,entro il 1990
067032,Notaresco,6702,-2.2462077012835473,99.7910308338148,0.1766,1.007,295,10.806,2.455,entro il 1990
067033,Penna Sant'Andrea,1763,2.262180974477958,102.14409950939043,0.1836,0.568,394,37.739,1.689,entro il 1990
067034,Pietracamela,251,-17.704918032786885,100.39155940104848,0.2564,4.117,530,76.7,0.363,entro il 1945
067035,Pineto,14915,2.0596688107294376,99.13801694711543,0.1695,2.313,3725,39.784,1.593,entro il 1990
067036,Rocca Santa Maria,502,-11.307420494699647,100.1294588773805,0.252,1.581,377,59.37,0.791,entro il 1970
067037,Roseto degli Abruzzi,25588,2.306984926632282,98.91366335017274,0.1738,0.884,5359,35.772,1.708,entro il 1990
067038,Sant'Egidio alla Vibrata,9753,1.004556752278376,100.0933970306464,0.1787,0.51,487,12.574,2.518,entro il 1990
067039,Sant'Omero,5317,0.20731247644176404,101.87224985408534,0.1764,3.153,379,16.8,2.357,entro il 1990
067040,Silvi,15708,2.039755748993114,100.34146139848039,0.1638,1.338,6793,52.975,1.225,entro il 1990
067041,Teramo,54338,0.23611879726987642,99.36840728194431,0.199,1.002,4167,15.858,2.068,entro il 1990
067042,Torano Nuovo,1584,-4.520795660036167,103.19590058203883,0.176,0.204,93,14.242,2.426,entro il 1980
067043,Torricella Sicura,2621,-1.7247844019497562,98.81073231115776,0.2024,1.093,272,21.283,2.051,entro il 1970
067044,Tortoreto,11757,12.87442396313364,100.041011418962,0.1751,0.913,5288,53.301,1.185,entro il 1990
067045,Tossicia,1333,-5.39389638041164,98.76122690506288,0.2341,0.0,298,35.434,1.585,entro il 1970
067046,Valle Castellana,952,-7.482993197278912,100.65738675159828,0.2543,1.436,993,66.244,0.635,entro il 1970
077001,Accettura,1807,-8.737373737373737,102.0771227208808,0.1743,1.589,745,45.07,1.093,entro il 1970
077002,Aliano,967,-10.296846011131725,100.93023923477858,0.1338,19.334,508,51.004,0.971,entro il 1980
077003,Bernalda,12453,1.2274426922451633,100.23471928031054,0.1181,1.722,3136,39.338,1.562,entro il 1990
077004,Calciano,739,-7.277289836888332,99.63163727563625,0.1765,0.0,48,11.594,1.785,entro il 1980
077005,Cirigliano,359,1.1267605633802817,100.94927047624103,0.1383,3.695,298,60.816,0.733,entro il 1945
077006,Colobraro,1203,-10.557620817843866,99.67668220621859,0.111,6.438,435,41.667,1.152,entro il 1980
077007,Craco,725,-5.844155844155844,104.20032001147996,0.1107,2.315,152,30.339,1.447,entro il 1990
077008,Ferrandina,8593,-3.967367009387573,99.71574722053768,0.1632,4.174,1358,28.058,1.775,entro il 1980
077009,Garaguso,1038,-8.384819064430715,99.42889222214258,0.169,2.513,233,33.671,1.5,entro il 2000
077010,Gorgoglione,960,-8.484270734032412,100.3671076362304,0.1406,3.641,357,43.484,1.169,entro il 1970
077011,Grassano,5077,-5.841988130563798,98.595054118629,0.1682,0.183,781,26.261,1.707,entro il 1990
077012,Grottole,2116,-10.376958915713681,99.30126780401388,0.1661,0.696,513,33.974,1.401,entro il 1980
077013,Irsina,4909,-3.289992119779354,100.33269782649185,0.1465,5.879,715,25.017,1.718,entro il 1970
077014,Matera,60403,0.9088023521943234,98.75237830074566,0.1598,0.783,3002,11.971,2.409,entro il 1990
077015,Miglionico,2454,-3.461841070023604,96.56532093727742,0.1627,3.815,813,44.378,1.34,entro il 1980
077016,Montalbano Jonico,7208,-2.76541211385404,101.1455697511828,0.0953,4.111,889,23.506,1.906,entro il 1980
077017,Montescaglioso,9877,-2.0915939730372717,98.82173668775926,0.158,5.143,1205,23.744,1.946,entro il 1980
077018,Nova Siri,6810,3.1818181818181817,100.70021487233913,0.0989,3.237,1018,28.483,1.905,entro il 1990
077019,Oliveto Lucano,417,-14.19753086419753,97.90680003961275,0.1711,0.571,280,52.434,0.781,entro il 1970
077020,Pisticci,17602,1.510957324106113,100.17380270093477,0.115,1.783,3556,33.719,1.669,entro il 1980
077021,Policoro,17694,10.477022977022978,100.68685619654569,0.0873,1.5,1798,23.68,2.33,entro il 1990
077022,Pomarico,4084,-3.7473485741220838,99.48296646586844,0.1559,1.831,1005,36.559,1.486,entro il 1980
077023,Rotondella,2592,-3.678929765886288,100.0121505698832,0.0974,0.755,310,20.889,1.747,entro il 1980
077024,Salandra,2745,-5.960945529290853,99.6645047518706,0.1672,0.599,401,25.871,1.771,entro il 1980
077025,San Giorgio Lucano,1157,-9.4679186228482,101.37703803473698,0.1212,0.453,500,44.723,1.035,entro il 1970
077026,San Mauro Forte,1473,-13.657678780773741,100.341792577064,0.1564,0.0,379,31.066,1.207,entro il 1980
077031,Scanzano Jonico,7624,6.21342992477013,100.87224554736692,0.0844,1.946,549,17.018,2.363,entro il 1980
077027,Stigliano,4112,-11.91088260497001,98.63177509941542,0.131,5.744,1800,45.685,1.044,entro il 1960
077028,Tricarico,5202,-7.994340290060134,100.39256991528953,0.1871,1.126,996,30.412,1.588,entro il 1990
077029,Tursi,4981,-3.3378614399379005,99.91861159653175,0.104,1.935,630,23.145,1.83,entro il 1980
077030,Valsinni,1486,-8.83435582822086,101.53515395729323,0.1078,0.968,325,31.553,1.443,entro il 1990
076001,Abriola,1479,-5.856142584341184,100.39994316878735,0.2536,3.821,800,54.385,1.005,entro il 1980
076002,Acerenza,2337,-8.064516129032258,100.27079660749844,0.143,0.603,817,43.878,1.255,entro il 1980
076003,Albano di Lucania,1409,-4.668470906630582,97.27657027241334,0.1864,4.604,292,32.92,1.589,entro il 1960
076004,Anzi,1648,-5.989731888191671,100.5319488720102,0.2125,1.36,750,50.201,1.103,entro il 1980
076005,Armento,604,-10.782865583456426,101.18620404247646,0.2078,6.965,418,57.655,0.833,entro il 1990
076006,Atella,3829,-0.6228912535686478,100.04224906284142,0.2018,2.807,777,33.535,1.653,entro il 1990
076007,Avigliano,11350,-3.51921115266916,98.22443595867134,0.1946,2.851,1097,20.455,2.116,entro il 1990
076008,Balvano,1828,-1.5086206896551724,99.92106977538775,0.257,2.508,450,38.726,1.573,entro il 2000
076009,Banzi,1322,-5.84045584045584,98.62802076888588,0.156,0.444,343,34.893,1.345,entro il 1970
076010,Baragiano,2615,-1.9129782445611403,98.67080708607692,0.2481,0.579,238,17.41,1.913,entro il 2000
076011,Barile,2729,-6.026170798898072,98.84984395167935,0.1835,9.793,248,17.331,1.907,entro il 1970
076012,Bella,5014,-3.9095438865465697,99.64900883802278,0.2502,2.115,473,19.004,2.014,entro il 1990
076013,Brienza,4030,-1.1528084375766494,98.45514993177069,0.2549,1.082,890,35.931,1.627,entro il 2000
076014,Brindisi Montagna,881,-4.962243797195254,99.19724622930646,0.2029,2.834,263,40.276,1.349,entro il 1990
076015,Calvello,1931,-1.1770726714431934,99.93137851036721,0.2532,0.58,1192,58.69,0.951,entro il 1970
076016,Calvera,384,-10.48951048951049,104.06894083423357,0.1948,0.373,144,41.618,1.11,entro il 1960
076017,Campomaggiore,786,-7.311320754716981,98.26212762198386,0.1781,3.571,349,49.364,1.112,entro il 1970
076018,Cancellara,1276,-8.201438848920864,99.0443994191552,0.1719,1.049,337,36.198,1.371,entro il 1970
076019,Carbone,608,-13.142857142857142,100.75050435748236,0.249,2.717,327,49.848,0.927,entro il 1945
076021,Castelgrande,914,-9.594460929772502,98.76112824849358,0.2634,0.0,359,43.201,1.1,entro il 1990
076022,Castelluccio Inferiore,2072,-4.735632183908046,98.31045343232616,0.2629,3.751,841,48.222,1.188,entro il 1970
076023,Castelluccio Superiore,796,-7.87037037037037,98.11329594773385,0.2634,10.129,366,48.8,1.061,entro il 1945
076024,Castelmezzano,789,-6.516587677725119,97.44780696246822,0.1834,7.126,497,55.039,0.874,entro il 1945
076025,Castelsaraceno,1349,-8.974358974358974,100.48810676902181,0.2635,0.931,786,56.751,0.974,entro il 1970
076026,Castronuovo di Sant'Andrea,1016,-10.08849557522124,101.52152789008382,0.1876,1.829,333,37.416,1.142,entro il 1970
076027,Cersosimo,622,-12.885154061624648,99.6216911947524,0.1329,1.422,219,38.22,1.086,entro il 1990
076028,Chiaromonte,1922,-1.435897435897436,100.44311869500224,0.2088,2.341,315,27.607,1.684,entro il 1980
076029,Corleto Perticara,2521,-3.3358895705521476,100.63028495508672,0.2121,3.057,929,43.35,1.176,entro il 1960
076030,Episcopia,1389,-5.381471389645776,97.64261081322239,0.2479,3.01,127,17.373,1.9,entro il 1990
076031,Fardella,631,1.1217948717948718,101.42691331536047,0.2409,3.333,144,34.123,1.495,entro il 1960
076032,Filiano,2890,-6.351263771872976,97.94128203561225,0.1698,2.745,504,28.362,1.626,entro il 1990
076033,Forenza,2018,-8.272727272727273,100.41360665139577,0.1532,0.574,1233,55.817,0.914,entro il 1970
076034,Francavilla in Sinni,4158,-2.8731604765241765,101.88665383853005,0.1935,3.226,768,31.207,1.69,entro il 1980
076035,Gallicchio,888,-0.6711409395973155,102.84847951647252,0.1635,7.965,411,51.119,1.104,entro il 1980
076036,Genzano di Lucania,5688,-3.593220338983051,98.45180861191945,0.1415,0.431,1422,37.981,1.519,entro il 1980
076099,Ginestra,751,2.0380434782608696,99.5710900840019,0.1688,1.25,250,44.563,1.339,entro il 1970
076037,Grumento Nova,1694,-0.819672131147541,99.12045612119607,0.262,0.528,523,41.246,1.336,entro il 1980
076038,Guardia Perticara,543,-6.379310344827586,99.27714619720992,0.1647,0.0,334,55.025,0.895,entro il 1980
076039,Lagonegro,5442,-4.893393918210416,99.09734449355514,0.26,2.691,691,24.06,1.895,entro il 1990
076040,Latronico,4420,-6.947368421052631,98.78193155398587,0.2638,2.452,1208,37.621,1.377,entro il 1970
076041,Laurenzana,1735,-10.659114315139032,98.15934433282162,0.2175,0.557,650,43.189,1.153,entro il 1990
076042,Lauria,12694,-4.225139580503999,98.54694771696713,0.2639,3.716,1513,23.523,1.974,entro il 1990
076043,Lavello,13411,-1.4187003822405175,100.08806073448467,0.196,2.774,1106,17.882,2.168,entro il 1990
076044,Maratea,5088,-1.2422360248447204,100.82639329571562,0.1978,0.947,1230,36.738,1.52,entro il 1990
076045,Marsico Nuovo,4014,-7.276507276507277,98.84877694496656,0.2595,1.791,1057,36.638,1.391,entro il 1990
076046,Marsicovetere,5531,3.518622496724687,99.0925691193175,0.2597,0.738,953,32.559,1.89,entro il 2000
076047,Maschito,1621,-6.19212962962963,100.54341850910234,0.1635,0.605,771,49.455,1.04,entro il 1970
076048,Melfi,17878,2.599713055954089,100.39480325165817,0.206,1.619,1631,20.136,2.207,entro il 1970
076049,Missanello,564,3.296703296703297,100.76082045717143,0.1459,0.0,189,40.385,1.205,entro il 1970
076050,Moliterno,3916,-6.248503710797223,97.38023197943537,0.2637,1.498,1056,38.15,1.415,entro il 1990
076051,Montemilone,1556,-9.953703703703704,100.18105389409106,0.1931,0.355,864,53.039,0.955,entro il 2005
076052,Montemurro,1206,-8.288973384030419,102.36236293482888,0.2341,3.46,356,39.25,1.33,entro il 1980
076053,Muro Lucano,5344,-3.9539899352983463,100.85884785983602,0.261,0.383,644,22.732,1.886,entro il 1990
076054,Nemoli,1471,-2.5182239893969514,99.04692040458691,0.2535,1.324,248,30.318,1.798,entro il 2000
076055,Noepoli,841,-13.388259526261587,100.81238914631132,0.1495,4.032,324,40.806,1.059,entro il 1970
076056,Oppido Lucano,3763,-2.7145811789038263,98.34474127305346,0.1386,3.104,656,30.784,1.766,entro il 1990
076057,Palazzo San Gervasio,4825,-3.8461538461538463,101.35124491586483,0.1611,1.85,804,28.963,1.738,entro il 1970
076100,Paterno,3327,-3.0594405594405596,100.2178815997611,0.2597,0.0,431,23.048,1.779,entro il 1990
076058,Pescopagano,1851,-8.18452380952381,97.5675672119496,0.2659,1.592,653,45.066,1.277,entro il 1990
076059,Picerno,5869,-3.375041159038525,98.70169097446616,0.2549,2.116,835,26.192,1.841,entro il 1990
076060,Pietragalla,4064,-4.286387187941592,96.90584537192535,0.1654,2.145,1118,38.552,1.401,entro il 1980
076061,Pietrapertosa,992,-10.063463281958295,101.49351357948596,0.1751,2.904,297,36.22,1.21,entro il 1970
076062,Pignola,6908,3.027591349739001,99.49333673718269,0.2396,0.299,638,21.46,2.324,entro il 2000
076063,Potenza,67211,0.7691385049026958,98.99921815664344,0.2288,1.181,6033,19.636,2.188,entro il 1990
076064,Rapolla,4353,-1.981535690159874,102.2838362367395,0.1913,1.983,591,25.662,1.89,entro il 1990
076065,Rapone,952,-6.021717670286279,102.00773149491182,0.2423,2.959,571,57.677,0.962,entro il 1980
076066,Rionero in Vulture,13236,-1.4518650882287245,99.04132612661348,0.2022,1.212,1280,19.641,2.031,entro il 1990
076067,Ripacandida,1696,-2.360391479562464,98.73253661751436,0.1718,1.088,965,56.203,0.988,entro il 1945
076068,Rivello,2731,-3.600423579244617,99.29323676441372,0.2378,1.4,506,30.137,1.627,entro il 1980
076069,Roccanova,1477,-10.647307924984876,105.1779351325697,0.1563,0.829,298,29.86,1.48,entro il 1980
076070,Rotonda,3435,-2.080957810718358,98.70847543915414,0.2616,1.914,554,27.756,1.721,entro il 1980
076071,Ruoti,3542,-0.028224668360146768,100.2221861183642,0.2233,1.514,378,21.38,2.003,entro il 1990
076072,Ruvo del Monte,1064,-2.295684113865932,102.22454525628557,0.2234,0.625,612,55.285,0.961,entro il 1990
076073,San Chirico Nuovo,1332,-9.01639344262295,98.25732562307881,0.1778,2.921,397,38.619,1.296,entro il 1970
076074,San Chirico Raparo,1032,-10.416666666666668,100.19122259574351,0.2424,6.919,670,54.516,0.84,entro il 1960
076075,San Costantino Albanese,686,-11.711711711711711,103.95194814966108,0.1678,0.559,188,30.323,1.106,entro il 1990
076076,San Fele,2927,-7.2266244057052305,100.04717497513614,0.2474,1.406,724,33.519,1.355,entro il 1980
076077,San Martino d'Agri,757,-7.795371498172959,100.5009476076593,0.2382,7.491,559,59.531,0.806,entro il 1970
076020,San Paolo Albanese,260,-14.754098360655737,99.57687944286182,0.1433,7.192,173,50.437,0.758,entro il 1990
076078,San Severino Lucano,1518,-8.443908323281061,98.05793848858335,0.236,2.5,488,39.134,1.217,entro il 1980
076079,Sant'Angelo Le Fratte,1395,-4.05777166437414,100.96875203696995,0.2547,1.942,247,28.1,1.587,entro il 2000
076080,Sant'Arcangelo,6448,-0.7541942434969986,100.6299124057988,0.127,0.0,1060,29.444,1.791,entro il 1990
076081,Sarconi,1417,3.9618488628026407,99.4027198591178,0.2627,1.228,246,31.179,1.796,entro il 1990
076082,Sasso di Castalda,831,0.36231884057971014,98.62585076496676,0.257,1.104,421,53.426,1.055,entro il 1990
076083,Satriano di Lucania,2342,-2.660016625103907,101.62831327221588,0.2553,3.28,663,41.724,1.474,entro il 2000
076084,Savoia di Lucania,1089,-4.807692307692308,99.77340354204946,0.2553,1.837,274,37.483,1.49,entro il 2000
076085,Senise,6995,-1.3955455314350156,100.46114432377354,0.1374,2.212,766,22.184,2.026,entro il 1980
076086,Spinoso,1422,-8.846153846153847,99.67276513691898,0.2562,0.0,551,47.175,1.217,entro il 1970
076087,Teana,585,-9.020217729393467,101.79405192396554,0.2097,3.492,138,33.659,1.427,entro il 1970
